#*****************************************************************************************************,,,,,,,,,,,,,
# eastern_airports.csv,,,,,,,,,,,,,
# This file contains information about approximately 2400 airports in the Eastern hemisphere.  ,,,,,,,,,,,,,
# The data for each airport includes the following fields:,,,,,,,,,,,,,
# Field 01 - ICAO Code: 4 character ICAO code ,,,,,,,,,,,,,
# Field 02 - IATA Code: 3 character IATA code ,,,,,,,,,,,,,
# Field 03 - Airport Name: string of varying length ,,,,,,,,,,,,,
# Field 04 - City,Town or Suburb: string of varying length ,,,,,,,,,,,,
# Field 05 - Country: string of varying length ,,,,,,,,,,,,,
# Field 06 - Latitude Degrees: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 07 - Latitude Minutes: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 08 - Latitude Seconds: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 09 - Latitude Direction: 1 ASCII character either N or S representing compass direction ,,,,,,,,,,,,,
# Field 10 - Longitude Degrees: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 11 - Longitude Minutes: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 12 - Longitude Seconds: 2 ASCII characters representing one numeric value ,,,,,,,,,,,,,
# Field 13 - Longitude Direction: 1 ASCII character either E or W representing compass direction ,,,,,,,,,,,,,
# Field 14 - Altitude: varying sequence of ASCII characters representing a numeric value corresponding ,,,,,,,,,,,,,
#            to the airport's altitude from mean sea level (ie: ``123'' or ``-123'') ,,,,,,,,,,,,,
#*****************************************************************************************************,,,,,,,,,,,,,
EDMS,N/A,STRAUBING,STRAUBING,GERMANY,48,54,3,N,12,31,5,E,1054
EDMV,N/A,VILSHOFEN,VILSHOFEN,GERMANY,48,38,11,N,13,11,43,E,991
EDNL,N/A,LEUTKIRCH UNTERZEIL,LEUTKIRCH,GERMANY,47,51,32,N,10,0,52,E,2099
EDNY,FDH,FRIEDRICHSHAFEN,FRIEDRICHSHAFEN,GERMANY,47,40,16,N,9,30,41,E,1367
EDOP,SZW,SCHWERIN PARCHIM,PARCHIM,GERMANY,53,25,37,N,11,47,0,E,166
EDOV,N/A,STENDAL BORSTEL,STENDAL,GERMANY,52,37,44,N,11,49,11,E,184
EDPA,N/A,AALEN HEIDENHEIM ELCHINGEN,AALEN-HEIDENHEIM,GERMANY,48,46,40,N,10,15,52,E,1916
EDQC,N/A,COBURG BRANDENSTEINSEBENE,COBURG,GERMANY,50,15,45,N,10,59,45,E,1491
EDQD,BYU,BAYREUTH,BAYREUTH,GERMANY,49,59,3,N,11,38,18,E,1601
EDQE,N/A,BURG FEUERSTEIN,BURG FEUERSTEIN,GERMANY,49,47,39,N,11,7,56,E,1674
EDQM,HOQ,HOF PLAUEN,HOF,GERMANY,50,17,19,N,11,51,17,E,1958
EDQP,N/A,ROSENTHAL FIELD PLOSSEN,ROSENTHAL,GERMANY,49,51,46,N,11,47,16,E,1496
EDQT,N/A,HASSFURT SCHWEINFURT,HASSFURT,GERMANY,50,1,4,N,10,31,46,E,718
EDRK,ZNV,KOBLENZ WINNINGEN,KOBLENZ,GERMANY,50,19,29,N,7,31,51,E,640
EDRT,ZQF,TRIER FOHREN,TRIER,GERMANY,49,51,48,N,6,47,20,E,665
EDRY,ZQC,SPEYER,SPEYER,GERMANY,49,18,9,N,8,27,4,E,312
EDRZ,N/A,ZWEIBRUCKEN,ZWEIBRUECKEN,GERMANY,49,12,34,N,7,24,2,E,1133
EDTB,ZCC,BADEN OOS,BADEN-BADEN,GERMANY,48,47,28,N,8,11,13,E,405
EDTD,ZQL,DONAUESCHINGEN VILLINGEN,DONAUESCHINGEN,GERMANY,47,58,23,N,8,31,20,E,2231
EDTF,N/A,FREIBURG,FREIBURG,GERMANY,48,1,13,N,7,50,1,E,799
EDTK,N/A,KARLSRUHE FORCHHEIM,KARLSRUHE,GERMANY,48,58,56,N,8,20,0,E,380
EDTM,N/A,MENGEN HOHENTENGEN,MENGEN,GERMANY,48,3,13,N,9,22,22,E,1820
EDTY,N/A,SCHWABISCH HALL HESSENTAL,SCHWAEBISCH HALL,GERMANY,49,7,5,N,9,46,38,E,1310
EDUS,N/A,FINSTERWALDE SCHACKSDORF,SOEST,GERMANY,51,36,27,N,13,44,16,E,399
EDVE,BWE,BRAUNSCHWEIG,BRAUNSCHWEIG,GERMANY,52,19,9,N,10,33,22,E,296
EDVK,KSF,KASSEL CALDEN,KASSEL,GERMANY,51,24,30,N,9,22,39,E,908
EDVM,N/A,HILDESHEIM,HILDESHEIM,GERMANY,52,10,39,N,9,56,44,E,293
EDWB,BRV,BREMERHAVEN,BREMERHAVEN,GERMANY,53,30,12,N,8,34,24,E,10
EDWD,LEM,LEMWERDER,LEMWERDER,GERMANY,53,8,35,N,8,37,24,E,20
EDWE,EME,EMDEN,EMDEN,GERMANY,53,23,28,N,7,13,38,E,2
EDWF,N/A,LEER PAPENBURG,LEER,GERMANY,53,16,19,N,7,26,34,E,3
EDWI,WVN,WILHELMSHAVEN MARIENSIEL,WILHELMSHAVEN,GERMANY,53,30,17,N,8,3,12,E,16
EDWR,BMK,BORKUM,BORKUM,GERMANY,53,35,43,N,6,42,33,E,3
EDWY,NRD,NORDERNEY,NORDERNEY,GERMANY,53,42,24,N,7,13,48,E,6
EDXF,N/A,FLENSBURG SCHAFERHAUS,FLENSBURG,GERMANY,54,46,18,N,9,22,41,E,130
EDXR,N/A,RENDSBURG SCHACHTHOLM,RENDSBURG,GERMANY,54,13,15,N,9,36,2,E,23
EDXW,GWT,WESTERLAND SYLT,WESTERLAND,GERMANY,54,54,47,N,8,20,25,E,51
EEEI,N/A,AMARI,ARMARI AIR FORCE BASE,ESTONIA,59,15,34,N,24,12,16,E,6
EEKA,N/A,KARDLA,KARDLA,ESTONIA,58,59,26,N,22,49,50,E,16
EEKE,N/A,KURESSAARE,KURESSAARE,ESTONIA,58,13,47,N,22,30,34,E,14
EEPU,N/A,PARNU,PARNU,ESTONIA,58,25,8,N,24,28,22,E,47
EETN,TLL,TALLINN,TALLINN-ULEMISTE INTERNATIONAL,ESTONIA,59,24,47,N,24,49,58,E,132
EETU,N/A,TARTU,TARTU-ULENURME,ESTONIA,58,18,26,N,26,41,25,E,219
EFET,ENF,ENONTEKIO,ENONTEKIO,FINLAND,68,21,45,N,23,25,27,E,1005
EFEU,N/A,EURA,EURA,FINLAND,61,6,58,N,22,12,5,E,259
EFHA,KEV,HALLI,HALLI,FINLAND,61,51,21,N,24,47,11,E,479
EFHF,HEM,HELSINKI MALMI,HELSINKI,FINLAND,60,15,16,N,25,2,34,E,57
EFHK,HEL,HELSINKI VANTAA,HELSINKI,FINLAND,60,19,12,N,24,57,22,E,179
EFHM,N/A,HAMEENKYRO,HAMEENKYRO,FINLAND,61,41,22,N,23,4,25,E,449
EFHN,N/A,HANKO,HANKO,FINLAND,59,50,55,N,23,5,0,E,20
EFHV,N/A,HYVINKAA,HYVINKAA,FINLAND,60,39,16,N,24,52,52,E,430
EFIK,N/A,KIIKALA,KIKALA,FINLAND,60,27,45,N,23,39,9,E,381
EFIM,N/A,IMMOLA,IMMOLA,FINLAND,61,14,57,N,28,54,13,E,338
EFIT,N/A,KITEE,KITEE,FINLAND,62,9,58,N,30,4,25,E,364
EFIV,IVL,IVALO,IVALO,FINLAND,68,36,26,N,27,24,19,E,481
EFJO,JOE,JOENSUU,JOENSUU,FINLAND,62,39,32,N,29,37,28,E,398
EFJY,JYV,JYVASKYLA,JYVASKYLA,FINLAND,62,23,58,N,25,40,41,E,459
EFKA,KAU,KAUHAVA,KAUHAVA,FINLAND,63,7,37,N,23,3,5,E,151
EFKE,KEM,KEMI TORNIO,KEMI,FINLAND,65,46,54,N,24,35,56,E,61
EFKI,KAJ,KAJAANI,KAJAANI,FINLAND,64,17,7,N,27,41,32,E,483
EFKJ,N/A,KAUHAJOKI,KAUHAJOKI,FINLAND,62,27,45,N,22,23,35,E,407
EFKK,KOK,KRUUNUPYY,KRUUNUPYY,FINLAND,63,43,16,N,23,8,35,E,83
EFKM,N/A,KEMIJARVI,KEMIJARVI,FINLAND,66,42,46,N,27,9,24,E,692
EFKS,KAO,KUUSAMO,KUUSAMO,FINLAND,65,59,15,N,29,14,21,E,866
EFKT,KTT,KITTILA,KITTILA,FINLAND,67,42,3,N,24,50,48,E,644
EFKU,KUO,KUOPIO,KUOPIO,FINLAND,63,0,25,N,27,47,51,E,323
EFLA,N/A,LAHTI VESIVEHMAA,VESIVEHMAA,FINLAND,61,8,38,N,25,41,36,E,502
EFLP,LPP,LAPPEENRANTA,LAPPEENRANTA,FINLAND,61,2,40,N,28,8,39,E,349
EFMA,MHQ,MARIEHAMN,MARIEHAMN,FINLAND,60,7,19,N,19,53,53,E,17
EFME,N/A,MENKIJARVI,MENKIJARVI,FINLAND,62,56,48,N,23,31,8,E,331
EFMI,MIK,MIKKELI,MIKKELI,FINLAND,61,41,11,N,27,12,6,E,329
EFNU,N/A,NUMMELA,NUMMELA,FINLAND,60,20,2,N,24,17,47,E,368
EFOU,OUL,OULU,OULU,FINLAND,64,55,48,N,25,21,16,E,47
EFPI,N/A,PIIKAJARVI,PIIKAJARVI,FINLAND,61,14,44,N,22,11,36,E,148
EFPO,POR,PORI,PORI,FINLAND,61,27,42,N,21,47,59,E,44
EFPU,N/A,PUDASJARVI,PUDASJARVI,FINLAND,65,24,8,N,26,56,49,E,397
EFPY,N/A,PYHASALMI,PYHASALMI,FINLAND,63,43,54,N,25,55,34,E,528
EFRH,N/A,RAAHE PATTIJOKI,PATTIJOKI,FINLAND,64,41,17,N,24,41,45,E,118
EFRN,N/A,RANTASALMI,RANTASALMI,FINLAND,62,3,55,N,28,21,23,E,29
EFRO,RVN,ROVANIEMI,ROVANIEMI,FINLAND,66,33,53,N,25,49,49,E,645
EFRY,N/A,RAYSKALA,RAYSKALA,FINLAND,60,44,41,N,24,6,28,E,407
EFSA,SVL,SAVONLINNA,SAVONLINNA,FINLAND,61,56,35,N,28,56,42,E,311
EFSE,N/A,SELANPAA,SELANPAA,FINLAND,61,3,44,N,26,47,55,E,417
EFSO,SOT,SODANKYLA,SODANKYLA,FINLAND,67,23,42,N,26,37,8,E,602
EFTP,TMP,TAMPERE PIRKKALA,TAMPERE,FINLAND,61,24,50,N,23,36,15,E,390
EFTS,N/A,TEISKO,TEISKO,FINLAND,61,46,24,N,24,1,37,E,515
EFTU,TKU,TURKU,TURKU,FINLAND,60,30,50,N,22,15,46,E,161
EFUT,QVY,UTTI,UTTI,FINLAND,60,53,47,N,26,56,18,E,339
EFVA,VAA,VAASA,VAASA,FINLAND,63,3,4,N,21,45,41,E,19
EFVR,VRK,VARKAUS,VARKAUS,FINLAND,62,10,16,N,27,52,7,E,286
EFYL,N/A,YLIVIESKA,YLIVIESKA-RAUDASKYLA,FINLAND,64,3,37,N,24,42,57,E,25
EGKB,BQH,BIGGIN HILL,BIGGIN HILL,ENGLAND,51,19,51,N,0,1,57,E,600
EGLC,LCY,CITY,LONDON,ENGLAND,51,30,18,N,0,3,15,E,19
EGMC,SEN,SOUTHEND,SOUTHEND,ENGLAND,51,34,17,N,0,41,44,E,49
EGMD,LYX,LYDD,LYDD,U.K.,50,57,22,N,0,56,21,E,12
EGMH,MSE,MANSTON,MANSTON,ENGLAND,51,20,32,N,1,20,46,E,178
EGSC,CBG,CAMBRIDGE,CAMBRIDGE,ENGLAND,52,12,18,N,0,10,30,E,50
EGSH,NWI,NORWICH,NORWICH,ENGLAND,52,40,33,N,1,16,58,E,117
EGSS,STN,STANSTED,LONDON,ENGLAND,51,53,6,N,0,14,6,E,348
EGSX,N/A,NORTH WEALD,NORTH WEALD,U.K.,51,43,18,N,0,9,15,E,321
EGTH,HTF,HATFIELD,HATFIELD,ENGLAND,51,46,0,N,0,15,0,E,77
EGUL,N/A,LAKENHEATH,LAKENHEATH,ENGLAND,52,24,33,N,0,33,39,E,32
EGUN,MHZ,MILDENHALL,MILDENHALL,ENGLAND,52,21,39,N,0,29,18,E,33
EGUW,N/A,WATTISHAM,WATTISHAM,U.K.,52,7,38,N,0,57,21,E,284
EGXH,BEQ,HONINGTON,HONINGTON,ENGLAND,52,20,33,N,0,46,22,E,174
EGYC,CLF,COLTISHALL,COLTISHALL,ENGLAND,52,45,17,N,1,21,26,E,66
EGYM,KNF,MARHAM,MARHAM,U.K.,52,38,54,N,0,33,1,E,75
EHAM,AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52,18,31,N,4,45,50,E,0
EHBD,N/A,BUDEL,WEERT,NETHERLANDS,51,15,19,N,5,36,5,E,114
EHBK,MST,MAASTRICHT,MAASTRICHT,NETHERLANDS,50,54,41,N,5,46,12,E,375
EHDL,N/A,DEELEN,DEELEN,NETHERLANDS,52,3,38,N,5,52,23,E,158
EHDR,N/A,DRACHTEN,DRACHTEN,NETHERLANDS,53,7,9,N,6,7,47,E,14
EHEH,EIN,EINDHOVEN,EINDHOVEN,NETHERLANDS,51,27,0,N,5,22,28,E,74
EHGG,GRQ,EELDE,GRONINGEN,NETHERLANDS,53,7,10,N,6,34,46,E,17
EHGR,N/A,GILZE RIJEN,GILZE-RIJEN,NETHERLANDS,51,34,4,N,4,55,59,E,49
EHKD,DHR,DE KOOY,DE KOOY,NETHERLANDS,52,55,24,N,4,46,50,E,3
EHLE,N/A,LELYSTAD,LELYSTAD,NETHERLANDS,52,27,37,N,5,31,38,E,0
EHLW,LWR,LEEUWARDEN,LEEUWARDEN,NETHERLANDS,53,13,43,N,5,45,38,E,4
EHRD,RTM,ROTTERDAM,ROTTERDAM,NETHERLANDS,51,57,26,N,4,26,30,E,0
EHSB,UTC,SOESTERBERG,SOESTERBERG,NETHERLANDS,52,7,37,N,5,16,35,E,66
EHTW,ENS,TWENTHE,ENSCHEDE,NETHERLANDS,52,16,12,N,6,52,27,E,114
EHVB,LID,VALKENBURG,VALKENBURG,NETHERLANDS,52,10,11,N,4,25,34,E,0
EHWO,WOE,WOENSDRECHT,WOENSDRECHT,NETHERLANDS,51,26,56,N,4,20,31,E,63
EKAH,AAR,AARHUS,AARHUS,DENMARK,56,18,15,N,10,37,10,E,82
EKBI,BLL,BILLUND,BILLUND,DENMARK,55,44,25,N,9,9,6,E,247
EKCH,CPH,KASTRUP,COPENHAGEN,DENMARK,55,37,4,N,12,39,21,E,17
EKEB,EBJ,ESBJERG,ESBJERG,DENMARK,55,31,33,N,8,33,12,E,97
EKGH,N/A,GRONHOLT HILLEROD,GRONHOLT,DENMARK,55,56,28,N,12,22,56,E,97
EKHO,N/A,LINDTORP,LINDTORP,DENMARK,56,23,48,N,8,26,36,E,49
EKKA,KRP,KARUP,KARUP,DENMARK,56,17,50,N,9,7,28,E,170
EKLS,N/A,LAESO,LAESO,DENMARK,57,16,40,N,11,0,5,E,25
EKMB,N/A,LOLLAND FALSTER MARIBO,MARIBO,DENMARK,54,41,57,N,11,26,24,E,16
EKOD,ODE,ODENSE,ODENSE,DENMARK,55,28,34,N,10,19,45,E,56
EKPB,N/A,KRUSA PADBORG,KRUSA-PADBORG,DENMARK,54,52,13,N,9,16,45,E,88
EKRK,RKE,ROSKILDE,COPENHAGEN,DENMARK,55,35,8,N,12,7,53,E,146
EKRN,RNN,BORNHOLM RONNE,RONNE,DENMARK,55,3,47,N,14,45,34,E,52
EKSB,SGD,SONDERBORG,SOENDERBORG,DENMARK,54,57,51,N,9,47,30,E,24
EKSN,N/A,SINDAL,SINDAL,DENMARK,57,30,12,N,10,13,45,E,92
EKSP,SKS,SKRYDSTRUP,SKRYDSTRUP,DENMARK,55,13,31,N,9,15,50,E,141
EKSV,N/A,SKIVE,SKIVE,DENMARK,56,33,0,N,9,10,22,E,74
EKTS,TED,THISTED,THISTED,DENMARK,57,4,7,N,8,42,18,E,23
EKVA,N/A,VANDEL,VANDEL,DENMARK,55,41,49,N,9,11,36,E,241
EKVD,N/A,KOLDING VAMDRUP,KOLDING,DENMARK,55,26,10,N,9,19,51,E,143
EKVH,N/A,AARS,VESTHIMMERLAND,DENMARK,56,50,49,N,9,27,31,E,119
EKVJ,STA,STAUNING,STAUNING,DENMARK,55,59,24,N,8,21,14,E,17
EKVL,N/A,VAERLOSE,VAERLOSE,DENMARK,55,46,2,N,12,20,36,E,58
EKYT,AAL,AALBORG,AALBORG,DENMARK,57,5,34,N,9,50,56,E,10
ELLX,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49,37,35,N,6,12,41,E,1234
ENAL,AES,VIGRA,ALESUND,NORWAY,62,33,37,N,6,6,36,E,69
ENAN,ANX,ANDOYA,ANDOYA,NORWAY,69,17,33,N,16,8,39,E,43
ENAT,ALF,ALTA,ALTA,NORWAY,69,58,37,N,23,21,58,E,9
ENBL,N/A,BRINGELAND,FORDE,NORWAY,61,23,33,N,5,45,51,E,1046
ENBM,N/A,BOEMOEN,BOMOEN,NORWAY,60,38,19,N,6,30,5,E,300
ENBN,BNN,BRONNOY,BRONNOYSUND,NORWAY,65,27,33,N,12,12,49,E,25
ENBO,BOO,BODO,BODOE,NORWAY,67,16,8,N,14,21,48,E,42
ENBR,BGO,BERGEN FLESLAND,BERGEN,NORWAY,60,17,36,N,5,13,5,E,165
ENBS,BJF,BATSFJORD,BATSFJORD,NORWAY,70,36,0,N,29,41,33,E,490
ENCN,KRS,KRISTIANSAND KJEVIK,KRISTIANSAND,NORWAY,58,12,15,N,8,5,7,E,57
ENDI,N/A,DAGALI,DAGLI,NORWAY,60,25,0,N,8,30,50,E,2618
ENDU,BDU,BARDUFOSS,BARDUFOSS,NORWAY,69,3,20,N,18,32,25,E,252
ENEV,EVE,EVENES,EVENES,NORWAY,68,29,28,N,16,40,41,E,84
ENFB,FBU,OSLO FORNEBU,OSLO,NORWAY,59,53,44,N,10,37,1,E,55
ENFG,VDB,FAGERNES LEIRIN,FAGERNES,NORWAY,61,0,40,N,9,17,35,E,2697
ENFL,FRO,FLORO,FLORO,NORWAY,61,35,2,N,5,1,30,E,37
ENGM,OSL,OSLO GARDERMOEN,OSLO,NORWAY,60,11,38,N,11,6,1,E,681
ENHA,HMR,STAFSBERG,HAMAR,NORWAY,60,49,6,N,11,4,2,E,730
ENHD,HAU,HAUGESUND KARMOY,HAUGESUND,NORWAY,59,20,42,N,5,12,30,E,76
ENHK,HAA,HASVIK,HASVIK,NORWAY,70,29,12,N,22,8,23,E,21
ENKB,KSU,KRISTIANSUND KVERNBERGET,KRISTIANSUND,NORWAY,63,6,42,N,7,49,28,E,204
ENKJ,N/A,KJELLER,KJELLER,NORWAY,59,58,9,N,11,2,9,E,354
ENKR,KKN,KIRKENES HOYBUKTMOEN,KIRKENES,NORWAY,69,43,30,N,29,53,15,E,283
ENLI,FAN,LISTA,LISTA,NORWAY,58,6,1,N,6,37,30,E,29
ENML,MOL,ARO,MOLDE,NORWAY,62,44,46,N,7,16,21,E,10
ENMS,MJF,KJAERSTAD,MOSJOEN,NORWAY,65,47,2,N,13,12,53,E,237
ENNA,LKL,BANAK,BANAK,NORWAY,70,4,7,N,24,58,24,E,25
ENNO,N/A,NOTODDEN,NOTODDEN,NORWAY,59,33,56,N,9,12,42,E,63
ENOL,OLA,ORLAND,ORLAND,NORWAY,63,41,56,N,9,36,14,E,28
ENRO,RRS,ROEROS,ROROS,NORWAY,62,34,42,N,11,20,32,E,2054
ENRY,N/A,RYGGE,RYGGE,NORWAY,59,22,44,N,10,47,8,E,174
ENSB,LYR,SVALBARD LONGYEAR,SVALBARD,NORWAY,78,14,46,N,15,27,56,E,88
ENSG,SOG,SOGNDAL HAUKASEN,SOGNDAL,NORWAY,61,9,22,N,7,8,11,E,1634
ENSN,SKE,SKIEN GEITERYGGEN,SKIEN,NORWAY,59,11,6,N,9,34,1,E,463
ENSO,SRP,SOERSTOKKEN,STORD,NORWAY,59,47,30,N,5,20,27,E,160
ENSR,SOJ,SORKJOSEN,SORKJOSEN,NORWAY,69,47,13,N,20,57,34,E,2
ENSS,N/A,SVARTNES,SVARTNES,NORWAY,70,21,19,N,31,2,41,E,42
ENST,SSJ,STOKKA,SANDNESSJOEN,NORWAY,65,57,24,N,12,28,8,E,56
ENTC,TOS,TROMSO,TROMSO,NORWAY,69,41,0,N,18,55,8,E,31
ENTO,TRF,TORP,TORP,NORWAY,59,11,12,N,10,15,31,E,286
ENVA,TRD,TRONDHEIM VAERNES,TRONDHEIM,NORWAY,63,27,27,N,10,56,23,E,56
ENZV,SVG,STAVANGER SOLA,STAVANGER,NORWAY,58,52,36,N,5,38,16,E,29
EPGD,GDN,REBIECHOWO,GDANSK,POLAND,54,22,39,N,18,27,58,E,488
EPKK,KRK,BALICE JP II INTERNATIONAL AIRPORT,KRAKOW,POLAND,50,4,39,N,19,47,5,E,791
EPKM,N/A,MUCHOWIEC,KATOWICE,POLAND,50,14,18,N,19,2,6,E,909
EPKO,N/A,ZEGRZE POMORSKIE,KOSZALIN,POLAND,54,2,32,N,16,15,49,E,249
EPKT,KTW,PYRZOWICE,KATOWICE,POLAND,50,28,27,N,19,4,48,E,995
EPLL,N/A,LUBLINEK,LODZ,POLAND,51,43,19,N,19,23,53,E,604
EPML,N/A,MIELEC,MIELEC,POLAND,50,19,20,N,21,27,43,E,548
EPPO,POZ,LAWICA,POZNAN,POLAND,52,25,16,N,16,49,35,E,308
EPRZ,RZE,JASIONKA,RZESZOW,POLAND,50,6,36,N,22,1,8,E,692
EPSC,SZZ,GOLENIOW,SZCZECHIN,POLAND,53,35,5,N,14,54,7,E,154
EPSD,N/A,DABIE,SZCZECHIN,POLAND,53,23,31,N,14,38,1,E,3
EPSK,OSP,REDZIKOWO,SLUPSK,POLAND,54,28,44,N,17,6,27,E,217
EPSN,N/A,SWIDWIN,SHAPAJA,PERU,53,47,26,N,15,49,41,E,385
EPWA,WAW,OKECIE,WARSAW,POLAND,52,9,56,N,20,58,1,E,362
EPWR,WRO,STRACHOWICE,WROCLAW,POLAND,51,6,9,N,16,53,9,E,404
EPZG,IEG,BABIMOST,ZIELONA GORA,POLAND,52,8,19,N,15,47,55,E,194
ESCF,N/A,MALMEN,LINKOEPING,SWEDEN,58,24,8,N,15,31,32,E,308
ESCK,N/A,BRAVALLA,NORRKOEPING,SWEDEN,58,36,39,N,16,6,12,E,90
ESCM,N/A,UPPSALA,UPPSALA,SWEDEN,59,53,50,N,17,35,18,E,68
ESCN,N/A,TULLINGE,STOCKHOLM,SWEDEN,59,10,51,N,17,54,44,E,177
ESDB,AGH,ANGELHOLM,ANGELHOLM,SWEDEN,56,17,45,N,12,50,49,E,68
ESDF,RNB,RONNEBY,RONNEBY,SWEDEN,56,16,0,N,15,15,54,E,191
ESFH,N/A,HASSLOSA,HASSLOSA,SWEDEN,58,24,33,N,13,15,45,E,262
ESFI,N/A,KNISLINGE,KNISLINGE,SWEDEN,56,11,1,N,14,7,56,E,105
ESFM,N/A,MOHOLM,MOHOLM,SWEDEN,58,35,53,N,14,6,49,E,299
ESFQ,N/A,KOSTA,KOSTA,SWEDEN,56,50,39,N,15,27,9,E,755
ESFR,N/A,RADA,RADA,SWEDEN,58,29,53,N,13,3,11,E,230
ESFY,N/A,BYHOLMA,BYHOLMA,SWEDEN,56,47,6,N,13,36,6,E,500
ESGG,GOT,LANDVETTER,GOTHENBORG,SWEDEN,57,39,46,N,12,16,47,E,506
ESGJ,JKG,JONKOPING,JOENKOEPING,SWEDEN,57,45,27,N,14,4,7,E,741
ESGK,N/A,FALKOPING,FALKOPING,SWEDEN,58,10,11,N,13,35,16,E,785
ESGL,LDK,LIDKOPING,LIDKOPING,SWEDEN,58,27,55,N,13,10,27,E,200
ESGP,GSE,SAVE,GOTHENBORG,SWEDEN,57,46,29,N,11,52,13,E,59
ESGR,KVB,SKOVDE,SKOVDE,SWEDEN,58,27,23,N,13,58,21,E,324
ESGT,THN,TROLLHATTAN VANERSBORG,TROLLHATTAN,SWEDEN,58,19,5,N,12,20,42,E,137
ESIA,N/A,KARLSBORG,KARLSBORG,SWEDEN,58,30,49,N,14,30,25,E,308
ESIB,N/A,SATENAS,SATENAS,SWEDEN,58,25,35,N,12,42,51,E,181
ESKA,N/A,GIMO,GIMO,SWEDEN,60,7,58,N,18,6,18,E,60
ESKB,N/A,BARKARBY,STOCKHOLM,SWEDEN,59,25,7,N,17,53,26,E,50
ESKK,KSK,KARLSKOGA,KARLSKOGA,SWEDEN,59,20,45,N,14,29,45,E,400
ESKM,MXX,MORA,MORA,SWEDEN,60,57,28,N,14,30,40,E,634
ESKN,NYO,SKAVSTA,STOCKHOLM,SWEDEN,58,47,19,N,16,54,43,E,140
ESKS,N/A,STRANGNAS,STRANGNAS,SWEDEN,59,18,50,N,17,6,33,E,115
ESKV,N/A,ARVIKA,ARVIKA,SWEDEN,59,40,33,N,12,38,21,E,237
ESKX,N/A,BJORKVIK,BJORKVIK,SWEDEN,58,47,27,N,16,34,15,E,148
ESMA,N/A,EMMABODA,EMMABODA,SWEDEN,56,36,38,N,15,36,17,E,442
ESMG,N/A,FERINGE,LJUNGBY,SWEDEN,56,57,1,N,13,55,18,E,534
ESMK,KID,KRISTIANSTAD,KRISTIANSTAD,SWEDEN,55,55,18,N,14,5,7,E,76
ESML,JLD,LANDSKRONA,LANDSKRONA,SWEDEN,55,56,41,N,12,51,39,E,194
ESMO,OSK,OSKARSHAMN,OSKARSHAMN,SWEDEN,57,21,1,N,16,29,52,E,96
ESMP,N/A,ANDERSTORP,ANDERSTORP,SWEDEN,57,15,51,N,13,35,57,E,507
ESMQ,KLR,KALMAR,KALKMAR,SWEDEN,56,41,7,N,16,17,15,E,17
ESMS,MMX,STURUP,MALMOE,SWEDEN,55,31,48,N,13,22,17,E,236
ESMT,HAD,HALMSTAD,HALMSTAD,SWEDEN,56,41,28,N,12,49,12,E,101
ESMV,N/A,HAGSHULT,HAGSHULT,SWEDEN,57,17,32,N,14,8,14,E,556
ESMX,VXO,KRONOBERG,VAXJO,SWEDEN,56,55,44,N,14,43,40,E,610
ESNA,N/A,HALLVIKEN,HALLVIKEN,SWEDEN,63,44,18,N,15,27,30,E,1119
ESNC,N/A,HEDLANDA,HEDE,SWEDEN,62,24,32,N,13,44,50,E,1460
ESND,EVG,SVEG,SVEG,SWEDEN,62,2,52,N,14,25,22,E,1178
ESNF,N/A,FARILA,FARILA,SWEDEN,61,53,53,N,15,42,19,E,676
ESNG,GEV,GALLIVARE,GALLIVARE,SWEDEN,67,7,56,N,20,48,52,E,1027
ESNH,HUV,HUDIKSVALL,HUDIKSVALL,SWEDEN,61,46,5,N,17,4,50,E,95
ESNI,N/A,KUBBE,KUBBE,SWEDEN,63,38,1,N,17,56,23,E,820
ESNJ,N/A,JOKKMOKK,JOKKMOKK,SWEDEN,66,29,46,N,20,8,49,E,904
ESNK,KRF,KRAMFORS SOLLEFTEA,KRAMFORS,SWEDEN,63,2,54,N,17,46,7,E,34
ESNL,LYC,LYCKSELE,LYCKSELE,SWEDEN,64,32,53,N,18,42,58,E,695
ESNM,N/A,OPTAND,OPTAND,SWEDEN,63,7,43,N,14,48,10,E,1236
ESNN,SDL,SUNDSVALL HARNOSAND,SUNDSVALL,SWEDEN,62,31,41,N,17,26,38,E,16
ESNO,OER,ORNSKOLDSVIK,ORNSKOLDSVIK,SWEDEN,63,24,30,N,18,59,24,E,354
ESNP,N/A,PITEA,PITEA,SWEDEN,65,23,58,N,21,15,55,E,43
ESNQ,KRN,KIRUNA,KIRUNA,SWEDEN,67,49,19,N,20,20,12,E,1508
ESNR,N/A,ORSA,ORSA,SWEDEN,61,11,24,N,14,42,45,E,683
ESNS,SFT,SKELLEFTEA,SKELLEFTEA,SWEDEN,64,37,29,N,21,4,36,E,157
ESNT,N/A,SATTNA,SATTNA,SWEDEN,62,28,52,N,17,0,10,E,886
