vehicle,time,aspd[m/s],gspd[m/s],hdg,alt[m-msl]
veh_1,12:44:04.73,3.77743959427,0.0399999991059,281.0,270.059997559
veh_1,12:44:05.19,4.01437520981,0.070000000298,281.0,270.089996338
veh_1,12:44:05.58,4.02535152435,0.0799999982119,281.0,270.220001221
veh_1,12:44:05.95,4.01749420166,0.170000001788,281.0,270.269989014
veh_1,12:44:06.25,4.17785072327,0.0799999982119,281.0,270.260009766
veh_1,12:44:06.88,4.17155408859,0.0899999961257,281.0,270.339996338
veh_1,12:44:07.13,4.47747516632,0.140000000596,281.0,270.200012207
veh_1,12:44:07.61,4.10222816467,0.140000000596,281.0,270.200012207
veh_1,12:44:08.01,4.06514883041,0.0899999961257,281.0,270.220001221
veh_1,12:44:08.38,4.22188997269,0.070000000298,281.0,270.209991455
veh_1,12:44:08.82,4.32921171188,0.159999996424,281.0,270.190002441
veh_1,12:44:09.14,4.02877616882,0.0299999993294,281.0,270.239990234
veh_1,12:44:09.57,3.69236731529,0.070000000298,281.0,270.279998779
veh_1,12:44:09.90,4.00280046463,0.0999999940395,281.0,270.190002441
veh_1,12:44:10.36,4.14395904541,0.159999996424,281.0,270.140014648
veh_1,12:44:10.72,4.39718389511,0.119999997318,281.0,270.160003662
veh_1,12:44:11.86,4.12982130051,0.159999996424,281.0,269.980010986
veh_1,12:44:12.18,4.31974029541,0.0799999982119,281.0,270.029998779
veh_1,12:44:13.39,3.9306936264,0.0999999940395,281.0,270.019989014
veh_1,12:44:13.68,4.19043540955,0.0,281.0,270.019989014
veh_1,12:44:14.00,4.38690423965,0.0499999970198,281.0,270.079986572
veh_1,12:44:14.70,4.08439683914,0.119999997318,281.0,270.040008545
veh_1,12:44:15.06,3.87790942192,0.0799999982119,281.0,270.0
veh_1,12:44:15.38,3.67605566978,0.0599999986589,281.0,270.100006104
veh_1,12:44:15.72,4.06872367859,0.129999995232,281.0,270.070007324
veh_1,12:44:16.04,4.33552694321,0.070000000298,281.0,270.059997559
veh_1,12:44:16.41,4.14748716354,0.129999995232,281.0,270.0
veh_1,12:44:16.66,4.00970554352,0.109999999404,281.0,269.970001221
veh_1,12:44:16.92,4.35492610931,0.00999999977648,281.0,269.910003662
veh_1,12:44:17.29,4.49016046524,0.189999997616,281.0,269.910003662
veh_1,12:44:17.83,4.14122772217,0.0599999986589,281.0,269.850006104
veh_1,12:44:18.26,4.15348863602,0.0899999961257,281.0,269.880004883
veh_1,12:44:18.59,4.2198138237,0.0899999961257,281.0,269.950012207
veh_1,12:44:19.03,4.3958773613,0.0499999970198,281.0,269.910003662
veh_1,12:44:19.31,3.98192238808,0.0799999982119,281.0,269.920013428
veh_1,12:44:19.68,3.89381933212,0.0999999940395,281.0,269.910003662
veh_1,12:44:19.91,4.13951635361,0.0499999970198,281.0,269.980010986
veh_1,12:44:20.18,4.33101940155,0.109999999404,281.0,270.049987793
veh_1,12:44:20.79,4.20650720596,0.0399999991059,281.0,270.230010986
veh_1,12:44:21.02,4.08582830429,0.0899999961257,281.0,270.239990234
veh_1,12:44:21.32,4.0767159462,0.119999997318,281.0,270.100006104
veh_1,12:44:21.69,4.26422643661,0.109999999404,281.0,270.209991455
veh_1,12:44:21.96,4.23868560791,0.140000000596,281.0,270.260009766
veh_1,12:44:22.40,4.43667459488,0.0799999982119,281.0,270.309997559
veh_1,12:44:22.84,4.41928911209,0.149999991059,281.0,270.359985352
veh_1,12:44:23.17,4.19418430328,0.0899999961257,281.0,270.510009766
veh_1,12:44:23.49,4.08121538162,0.0999999940395,281.0,270.489990234
veh_1,12:44:23.81,4.28268098831,0.189999997616,281.0,270.459991455
veh_1,12:44:24.38,4.23104333878,0.0599999986589,281.0,270.609985352
veh_1,12:44:24.72,4.33385658264,0.0599999986589,281.0,270.630004883
veh_1,12:44:25.40,3.99953889847,0.129999995232,282.0,270.809997559
veh_1,12:44:26.01,4.15449523926,0.170000001788,284.0,271.0
veh_1,12:44:26.26,4.05235767365,0.170000001788,278.0,271.480010986
veh_1,12:44:26.56,3.97061085701,0.729999959469,258.0,271.600006104
veh_1,12:44:26.92,3.41839551926,0.939999997616,240.0,271.809997559
veh_1,12:44:27.14,3.94744634628,1.10000002384,228.0,272.179992676
veh_1,12:44:27.58,2.54445791245,1.05999994278,213.0,272.179992676
veh_1,12:44:28.60,2.18679785728,0.759999990463,183.0,272.200012207
veh_1,12:44:29.01,3.47867059708,0.8599999547,186.0,272.209991455
veh_1,12:44:29.56,4.28111839294,0.560000002384,206.0,272.570007324
veh_1,12:44:30.14,4.88601636887,0.839999973774,196.0,273.0
veh_1,12:44:30.85,4.12961149216,0.170000001788,194.0,273.290008545
veh_1,12:44:32.13,1.99446284771,1.12000000477,154.0,272.690002441
veh_1,12:44:32.39,1.78706479073,1.11000001431,145.0,272.640014648
veh_1,12:44:33.03,1.39030349255,1.27999997139,145.0,273.170013428
veh_1,12:44:33.69,2.2150285244,1.54999995232,153.0,273.260009766
veh_1,12:44:34.17,1.65392541885,0.810000002384,146.0,273.220001221
veh_1,12:44:34.80,1.4750161171,1.52999997139,150.0,273.059997559
veh_1,12:44:35.20,2.08228492737,1.56999993324,148.0,272.920013428
veh_1,12:44:35.56,2.09184861183,1.32999992371,131.0,272.869995117
veh_1,12:44:35.96,1.30713546276,1.30999994278,130.0,272.809997559
veh_1,12:44:36.79,0.326004445553,0.070000000298,115.0,272.179992676
veh_1,12:44:37.23,2.34175252914,0.0599999986589,113.0,272.359985352
veh_1,12:44:37.71,2.62669754028,0.34999999404,113.0,272.339996338
veh_1,12:44:38.04,2.79981994629,0.25,112.0,272.260009766
veh_1,12:44:38.48,3.40988898277,0.119999997318,112.0,272.25
veh_1,12:44:38.73,4.12953567505,0.159999996424,112.0,272.040008545
veh_1,12:44:39.12,4.08321428299,0.0999999940395,112.0,272.040008545
veh_1,12:44:39.46,4.2821764946,0.0299999993294,112.0,271.959991455
veh_1,12:44:39.76,3.54305839539,0.119999997318,112.0,271.910003662
veh_1,12:44:40.19,4.15793085098,0.070000000298,112.0,271.820007324
veh_1,12:44:40.48,4.06686878204,0.0799999982119,112.0,271.779998779
veh_1,12:44:40.74,4.04808807373,0.0299999993294,112.0,271.700012207
veh_1,12:44:41.07,4.18791103363,0.0499999970198,112.0,271.609985352
veh_1,12:44:41.44,3.3170170784,0.0399999991059,112.0,271.519989014
veh_1,12:44:41.77,3.93233180046,0.129999995232,112.0,271.519989014
veh_1,12:44:42.17,3.8915245533,0.140000000596,112.0,271.489990234
veh_1,12:44:42.53,4.2967247963,0.070000000298,112.0,271.359985352
veh_1,12:44:43.15,4.29893064499,0.0899999961257,112.0,271.299987793
veh_1,12:44:43.55,4.35297346115,0.140000000596,112.0,271.269989014
veh_1,12:44:43.81,4.1849937439,0.159999996424,113.0,271.299987793
veh_1,12:44:44.14,4.31081199646,0.0499999970198,113.0,271.350006104
veh_1,12:44:44.87,4.10228729248,0.0399999991059,113.0,271.119995117
veh_1,12:44:45.27,4.22608375549,0.0399999991059,113.0,271.049987793
veh_1,12:44:46.89,4.15181398392,0.0799999982119,113.0,270.859985352
veh_1,12:44:47.56,3.78398060799,0.0399999991059,113.0,270.799987793
veh_1,12:44:47.90,3.92823910713,0.070000000298,113.0,270.820007324
veh_1,12:44:48.60,4.12413024902,0.159999996424,113.0,270.739990234
veh_1,12:44:48.85,4.24274635315,0.019999999553,113.0,270.720001221
veh_1,12:44:49.14,4.21067619324,0.119999997318,113.0,270.649993896
veh_1,12:44:49.73,4.11354207993,0.0499999970198,113.0,270.570007324
veh_1,12:44:49.98,4.2279176712,0.119999997318,113.0,270.579986572
veh_1,12:44:50.28,4.05058193207,0.070000000298,113.0,270.570007324
veh_1,12:44:50.53,4.12278747559,0.0999999940395,113.0,270.609985352
veh_1,12:44:50.90,3.68726587296,0.070000000298,113.0,270.549987793
veh_1,12:44:51.55,3.94199204445,0.140000000596,113.0,270.510009766
veh_1,12:44:52.21,3.91298890114,0.610000014305,113.0,270.640014648
veh_1,12:44:52.55,4.2334151268,1.25999999046,113.0,270.760009766
veh_1,12:44:52.81,4.29474449158,0.0799999982119,113.0,270.739990234
veh_1,12:44:53.05,3.83165359497,0.259999990463,113.0,270.690002441
veh_1,12:44:53.44,3.60532402992,0.0499999970198,113.0,270.690002441
veh_1,12:44:53.68,3.73178911209,0.019999999553,113.0,270.640014648
veh_1,12:44:53.98,3.99350857735,0.070000000298,113.0,270.649993896
veh_1,12:44:54.24,3.66172528267,0.0599999986589,113.0,270.549987793
veh_1,12:44:54.53,4.18057966232,0.070000000298,113.0,270.540008545
veh_1,12:44:54.78,4.16500425339,0.129999995232,113.0,270.559997559
veh_1,12:44:55.08,3.99791455269,0.0299999993294,113.0,270.589996338
veh_1,12:44:55.68,4.10987997055,0.0399999991059,113.0,270.559997559
veh_1,12:44:56.29,3.98604106903,0.179999992251,113.0,270.540008545
veh_1,12:44:56.80,3.99893832207,0.0399999991059,113.0,270.429992676
veh_1,12:44:57.14,4.24425458908,0.0899999961257,113.0,270.429992676
veh_1,12:44:57.42,4.12039232254,0.00999999977648,113.0,270.450012207
veh_1,12:44:58.71,4.28248643875,0.0799999982119,113.0,270.559997559
veh_1,12:44:59.21,4.21685171127,0.0499999970198,113.0,270.470001221
veh_1,12:44:59.49,4.23579788208,0.0599999986589,113.0,270.470001221
veh_1,12:44:59.87,4.0528011322,0.0399999991059,113.0,270.5
veh_1,12:45:00.25,4.05659294128,0.0599999986589,113.0,270.519989014
veh_1,12:45:00.53,3.81429338455,0.0299999993294,113.0,270.459991455
veh_1,12:45:00.91,3.89200210571,0.179999992251,113.0,270.399993896
veh_1,12:45:01.39,4.44013214111,0.0799999982119,113.0,270.359985352
veh_1,12:45:02.26,4.15338850021,0.0999999940395,113.0,270.470001221
veh_1,12:45:02.69,3.93038702011,0.25,113.0,270.519989014
veh_1,12:45:03.10,3.86033821106,0.0999999940395,113.0,270.619995117
veh_1,12:45:03.97,3.63879442215,0.070000000298,113.0,270.600006104
veh_1,12:45:04.74,3.9018945694,0.109999999404,113.0,270.519989014
veh_1,12:45:05.27,3.63816428185,0.170000001788,113.0,270.549987793
veh_1,12:45:05.53,3.86463427544,0.019999999553,113.0,270.640014648
veh_1,12:45:05.93,3.81703400612,0.0799999982119,113.0,270.670013428
veh_1,12:45:07.05,3.59440231323,0.0599999986589,113.0,270.809997559
veh_1,12:45:07.34,3.90344667435,0.0899999961257,113.0,270.899993896
veh_1,12:45:07.77,3.9088010788,0.0299999993294,113.0,270.920013428
veh_1,12:45:08.14,3.99506759644,0.0799999982119,113.0,270.929992676
veh_1,12:45:09.06,4.09265947342,0.0799999982119,113.0,270.980010986
veh_1,12:45:09.43,3.90525174141,0.0799999982119,113.0,271.089996338
veh_1,12:45:09.69,3.7584502697,0.019999999553,113.0,271.109985352
veh_1,12:45:10.79,4.04525470734,0.0899999961257,113.0,271.040008545
veh_1,12:45:11.05,4.23147058487,0.189999997616,113.0,271.0
veh_1,12:45:11.42,3.97117471695,0.0899999961257,113.0,270.989990234
veh_1,12:45:12.36,4.17825222015,0.0999999940395,113.0,270.929992676
veh_1,12:45:13.45,3.71521425247,0.129999995232,113.0,270.880004883
veh_1,12:45:14.11,3.95373487473,0.0799999982119,113.0,270.920013428
veh_1,12:45:14.54,4.42784976959,0.0899999961257,113.0,270.929992676
veh_1,12:45:14.90,4.09682416916,0.140000000596,113.0,270.899993896
veh_1,12:45:15.16,4.35688924789,0.159999996424,113.0,270.899993896
veh_1,12:45:15.41,4.10812520981,0.070000000298,113.0,270.920013428
veh_1,12:45:15.68,4.24108362198,0.0399999991059,113.0,270.989990234
veh_1,12:45:16.13,4.02292346954,0.109999999404,113.0,270.989990234
veh_1,12:45:16.46,3.84838795662,0.0299999993294,113.0,270.989990234
veh_1,12:45:16.71,3.72995066643,0.119999997318,113.0,271.100006104
veh_1,12:45:16.94,3.56868004799,0.0599999986589,113.0,271.149993896
veh_1,12:45:17.19,4.00834083557,0.070000000298,113.0,271.290008545
veh_1,12:45:17.56,4.12300920486,0.149999991059,113.0,271.420013428
veh_1,12:45:18.57,4.07918405533,0.229999989271,113.0,271.459991455
veh_1,12:45:18.89,3.89321613312,0.159999996424,113.0,271.570007324
veh_1,12:45:19.52,4.33641958237,0.0299999993294,113.0,271.709991455
veh_1,12:45:19.96,4.23389339447,0.119999997318,113.0,271.679992676
veh_1,12:45:20.60,4.39760160446,0.179999992251,113.0,271.799987793
veh_1,12:45:20.86,4.38721704483,0.0999999940395,113.0,271.890014648
veh_1,12:45:21.32,4.53209733963,0.109999999404,113.0,271.899993896
veh_1,12:45:21.69,4.32969093323,0.109999999404,113.0,271.980010986
veh_1,12:45:21.94,4.2918419838,0.0899999961257,113.0,272.0
veh_1,12:45:22.19,3.9814286232,0.149999991059,113.0,272.0
veh_1,12:45:23.47,4.1446018219,0.170000001788,113.0,272.0
veh_1,12:45:23.73,4.1739358902,0.0499999970198,113.0,271.970001221
veh_1,12:45:24.09,3.87934088707,0.289999991655,113.0,271.950012207
veh_1,12:45:24.32,4.04989671707,0.229999989271,113.0,271.880004883
veh_1,12:45:24.65,4.03752326965,0.0299999993294,113.0,271.839996338
veh_1,12:45:24.98,4.26465988159,0.129999995232,113.0,271.799987793
veh_1,12:45:25.23,4.15978765488,0.0799999982119,113.0,271.820007324
veh_1,12:45:25.52,4.30677652359,0.019999999553,113.0,271.779998779
veh_1,12:45:25.78,4.07846403122,0.0499999970198,113.0,271.670013428
veh_1,12:45:26.03,3.81267905235,0.019999999553,113.0,271.660003662
veh_1,12:45:26.48,4.03545618057,0.119999997318,113.0,271.690002441
veh_1,12:45:26.80,3.91841554642,0.0999999940395,113.0,271.640014648
veh_1,12:45:27.16,4.21192216873,0.259999990463,113.0,271.630004883
veh_1,12:45:27.42,3.92845773697,0.0599999986589,113.0,271.730010986
veh_1,12:45:27.67,3.63781714439,0.070000000298,113.0,271.760009766
veh_1,12:45:27.94,3.89550375938,0.0899999961257,113.0,271.790008545
veh_1,12:45:28.33,3.67727708817,0.0899999961257,113.0,271.859985352
veh_1,12:45:29.21,4.14122533798,0.0499999970198,113.0,272.059997559
veh_1,12:45:29.69,4.14673995972,0.0399999991059,113.0,272.160003662
veh_1,12:45:29.91,4.10868406296,0.019999999553,113.0,272.309997559
veh_1,12:45:30.27,4.07714986801,0.070000000298,113.0,272.320007324
veh_1,12:45:30.68,3.86234784126,0.0799999982119,113.0,272.410003662
veh_1,12:45:31.23,4.33710479736,0.0299999993294,113.0,272.329986572
veh_1,12:45:31.51,4.17475318909,0.0399999991059,113.0,272.309997559
veh_1,12:45:31.74,4.14165973663,0.229999989271,113.0,272.350006104
veh_1,12:45:32.00,4.15407896042,0.0999999940395,113.0,272.410003662
veh_1,12:45:32.24,4.4380865097,0.0299999993294,113.0,272.410003662
veh_1,12:45:34.62,4.44233417511,0.070000000298,113.0,272.359985352
veh_1,12:45:35.97,4.46529483795,0.070000000298,113.0,272.170013428
veh_1,12:45:36.05,4.5593662262,0.109999999404,113.0,272.070007324
veh_1,12:45:36.48,4.58132505417,0.070000000298,113.0,272.040008545
veh_1,12:45:37.08,4.37437772751,0.0999999940395,113.0,271.940002441
veh_1,12:45:37.33,4.9904088974,0.070000000298,113.0,271.899993896
veh_1,12:45:38.40,5.02927160263,0.229999989271,113.0,272.029998779
veh_1,12:45:38.77,4.94930934906,0.0299999993294,113.0,272.059997559
veh_1,12:45:39.43,4.98479127884,0.0399999991059,113.0,272.130004883
veh_1,12:45:39.81,5.0012087822,0.25,113.0,272.170013428
veh_1,12:45:40.13,4.91697692871,0.0399999991059,113.0,272.200012207
veh_1,12:45:41.00,5.18843507767,0.0599999986589,113.0,272.320007324
veh_1,12:45:41.27,4.81155586243,0.0599999986589,113.0,272.420013428
veh_1,12:45:42.62,4.80431079865,0.0599999986589,113.0,272.489990234
veh_1,12:45:42.96,4.63984537125,0.199999988079,113.0,272.450012207
veh_1,12:45:43.17,4.63984537125,0.199999988079,113.0,272.450012207
veh_1,12:45:43.87,4.48762750626,0.019999999553,113.0,272.440002441
veh_1,12:45:44.22,4.85252428055,0.019999999553,113.0,272.410003662
veh_1,12:45:44.48,4.78949403763,0.0999999940395,113.0,272.390014648
veh_1,12:45:44.90,4.98577642441,0.070000000298,113.0,272.380004883
veh_1,12:45:45.15,5.06021690369,0.0899999961257,113.0,272.260009766
veh_1,12:45:45.65,4.88223695755,0.0599999986589,113.0,272.149993896
veh_1,12:45:46.36,4.80640602112,0.0599999986589,113.0,272.149993896
veh_1,12:45:46.69,4.72310495377,0.0799999982119,113.0,272.119995117
veh_1,12:45:47.16,4.64395904541,0.109999999404,113.0,272.089996338
veh_1,12:45:47.76,4.77067327499,0.070000000298,113.0,272.079986572
veh_1,12:45:48.05,4.35759305954,0.189999997616,113.0,272.119995117
veh_1,12:45:48.27,4.49074602127,0.0599999986589,113.0,272.170013428
veh_1,12:45:48.68,4.66750907898,0.0999999940395,113.0,272.119995117
veh_1,12:45:49.07,4.56406259537,0.0799999982119,113.0,272.140014648
veh_1,12:45:49.40,4.17792844772,0.140000000596,113.0,272.200012207
veh_1,12:45:49.84,4.31529760361,0.0399999991059,113.0,272.239990234
veh_1,12:45:50.32,4.32326745987,0.0799999982119,113.0,272.309997559
veh_1,12:45:50.94,4.77446079254,0.0599999986589,113.0,272.369995117
veh_1,12:45:51.34,4.79158735275,0.070000000298,113.0,272.420013428
veh_1,12:45:51.63,4.68055438995,0.0399999991059,113.0,272.429992676
veh_1,12:45:52.18,4.257833004,0.239999994636,113.0,272.420013428
veh_1,12:45:52.43,4.39284753799,0.0799999982119,113.0,272.519989014
veh_1,12:45:52.73,4.39504575729,0.289999991655,113.0,272.459991455
veh_1,12:45:53.13,3.84368276596,0.149999991059,113.0,272.429992676
veh_1,12:45:53.49,4.47705173492,0.179999992251,113.0,272.380004883
veh_1,12:45:54.04,4.60715913773,0.0599999986589,113.0,272.470001221
veh_1,12:45:55.08,4.28848981857,0.0899999961257,113.0,272.350006104
veh_1,12:45:55.46,4.48682403564,0.119999997318,113.0,272.440002441
veh_1,12:45:55.90,4.51419830322,0.170000001788,113.0,272.339996338
veh_1,12:45:56.40,3.76351428032,0.00999999977648,113.0,272.450012207
veh_1,12:45:56.90,4.09155511856,0.0599999986589,113.0,272.510009766
veh_1,12:45:57.46,4.37349891663,0.0399999991059,113.0,272.470001221
veh_1,12:45:57.84,4.32715034485,0.109999999404,113.0,272.440002441
veh_1,12:45:58.09,4.25267887115,0.019999999553,113.0,272.440002441
veh_1,12:45:59.06,4.31036233902,0.119999997318,113.0,272.630004883
veh_1,12:45:59.60,4.13963317871,0.0299999993294,113.0,272.549987793
veh_1,12:46:00.29,4.15377664566,0.0999999940395,114.0,272.5
veh_1,12:46:00.73,2.61265468597,0.0399999991059,114.0,272.519989014
veh_1,12:46:02.27,4.31706571579,0.0599999986589,114.0,272.320007324
veh_1,12:46:02.74,3.55172014236,0.109999999404,114.0,272.329986572
veh_1,12:46:03.56,3.6919157505,0.119999997318,114.0,272.339996338
veh_1,12:46:03.95,3.99510073662,0.0799999982119,114.0,272.450012207
veh_1,12:46:05.55,4.67027235031,0.109999999404,114.0,272.529998779
veh_1,12:46:06.24,4.29351902008,0.109999999404,114.0,272.489990234
veh_1,12:46:06.68,4.46821022034,0.0499999970198,114.0,272.510009766
veh_1,12:46:07.52,4.52292490005,0.0899999961257,114.0,272.429992676
veh_1,12:46:08.25,4.46050548553,0.0499999970198,114.0,272.359985352
veh_1,12:46:08.65,4.69943618774,0.0399999991059,114.0,272.369995117
veh_1,12:46:09.49,4.53815364838,0.070000000298,114.0,272.239990234
veh_1,12:46:09.76,4.6824131012,0.0999999940395,114.0,272.100006104
veh_1,12:46:10.06,4.43205165863,0.0399999991059,114.0,272.089996338
veh_1,12:46:10.36,4.24080562592,0.0899999961257,114.0,272.049987793
veh_1,12:46:11.18,4.21579647064,0.0799999982119,114.0,271.980010986
veh_1,12:46:11.45,4.64613628387,0.0799999982119,114.0,271.970001221
veh_1,12:46:11.87,4.42170381546,0.0299999993294,114.0,272.0
veh_1,12:46:12.13,4.42237901688,0.209999993443,114.0,272.019989014
veh_1,12:46:12.77,4.34703397751,0.149999991059,114.0,272.130004883
veh_1,12:46:13.17,4.4441409111,0.0799999982119,114.0,272.179992676
veh_1,12:46:13.75,4.78128433228,0.0299999993294,114.0,272.119995117
veh_1,12:46:14.33,4.98492431641,0.0499999970198,114.0,272.019989014
veh_1,12:46:14.98,4.51115322113,0.0799999982119,114.0,271.929992676
veh_1,12:46:15.22,4.63012361526,0.0899999961257,114.0,271.859985352
veh_1,12:46:15.55,4.79398298264,0.119999997318,114.0,271.799987793
veh_1,12:46:15.80,4.53656721115,0.019999999553,114.0,271.820007324
veh_1,12:46:16.02,4.71640634537,0.0299999993294,114.0,271.850006104
veh_1,12:46:16.39,4.89484357834,0.149999991059,114.0,271.850006104
veh_1,12:46:16.71,4.88103818893,0.0599999986589,114.0,271.739990234
veh_1,12:46:17.14,4.76552438736,0.0399999991059,114.0,271.75
veh_1,12:46:17.64,4.660197258,0.0599999986589,114.0,271.640014648
veh_1,12:46:18.53,4.69646596909,0.119999997318,114.0,271.480010986
veh_1,12:46:18.81,4.71075630188,0.019999999553,114.0,271.450012207
veh_1,12:46:19.40,4.70488595963,0.0399999991059,114.0,271.320007324
veh_1,12:46:19.82,4.68839216232,0.070000000298,114.0,271.279998779
veh_1,12:46:20.06,4.46030902863,0.0399999991059,114.0,271.200012207
veh_1,12:46:20.82,4.64730787277,0.119999997318,114.0,271.140014648
veh_1,12:46:21.15,4.46786308289,0.019999999553,114.0,271.089996338
veh_1,12:46:21.39,4.49089670181,0.0499999970198,114.0,271.109985352
veh_1,12:46:21.66,4.43076276779,0.129999995232,114.0,271.100006104
veh_1,12:46:22.02,4.67974090576,0.0599999986589,114.0,271.130004883
veh_1,12:46:22.27,4.54212379456,0.0599999986589,114.0,271.089996338
veh_1,12:46:22.53,4.59682035446,0.149999991059,114.0,271.130004883
veh_1,12:46:23.14,4.6697306633,0.0499999970198,114.0,271.209991455
veh_1,12:46:23.38,4.78491401672,0.209999993443,114.0,271.230010986
veh_1,12:46:23.85,4.71048593521,0.149999991059,114.0,271.269989014
veh_1,12:46:24.22,4.58742380142,0.0799999982119,114.0,271.339996338
veh_1,12:46:24.84,4.85504388809,0.0999999940395,114.0,271.339996338
veh_1,12:46:25.10,4.67450475693,0.070000000298,114.0,271.260009766
veh_1,12:46:25.35,4.42922592163,0.109999999404,114.0,271.220001221
veh_1,12:46:25.96,4.64509344101,0.070000000298,114.0,271.170013428
veh_1,12:46:26.21,4.91039943695,0.140000000596,114.0,271.190002441
veh_1,12:46:26.49,4.88259744644,0.0499999970198,114.0,271.160003662
veh_1,12:46:26.84,4.65360498428,0.0799999982119,114.0,271.140014648
veh_1,12:46:27.09,4.80252599716,0.00999999977648,114.0,271.019989014
veh_1,12:46:27.73,4.50190830231,0.159999996424,114.0,270.899993896
veh_1,12:46:28.10,4.28713035583,0.070000000298,114.0,270.950012207
veh_1,12:46:28.59,4.50357675552,0.019999999553,114.0,270.859985352
veh_1,12:46:29.41,4.55803728104,0.0799999982119,114.0,270.790008545
veh_1,12:46:30.03,4.28654766083,0.0599999986589,114.0,270.700012207
veh_1,12:46:30.37,4.40002059937,0.0999999940395,114.0,270.690002441
veh_1,12:46:30.97,4.65275478363,0.0599999986589,114.0,270.670013428
veh_1,12:46:31.50,4.55420637131,0.0499999970198,114.0,270.600006104
veh_1,12:46:31.76,4.41077899933,0.0599999986589,114.0,270.549987793
veh_1,12:46:32.08,4.53124570847,0.0599999986589,114.0,270.559997559
veh_1,12:46:32.33,4.41311120987,0.0799999982119,114.0,270.579986572
veh_1,12:46:32.64,4.72402524948,0.0399999991059,114.0,270.529998779
veh_1,12:46:32.96,4.53007984161,0.0599999986589,114.0,270.470001221
veh_1,12:46:34.13,4.14095926285,0.019999999553,114.0,270.390014648
veh_1,12:46:34.47,4.17500305176,0.0499999970198,114.0,270.410003662
veh_1,12:46:34.72,3.87722539902,0.129999995232,114.0,270.350006104
veh_1,12:46:35.09,3.92507576942,0.109999999404,114.0,270.440002441
veh_1,12:46:35.65,4.24546718597,0.0499999970198,114.0,270.380004883
veh_1,12:46:36.43,5.00335836411,0.00999999977648,114.0,270.410003662
veh_1,12:46:36.81,5.26465559006,0.0299999993294,114.0,270.420013428
veh_1,12:46:37.06,5.2728676796,0.0899999961257,114.0,270.450012207
veh_1,12:46:37.39,5.20169878006,0.0299999993294,114.0,270.480010986
veh_1,12:46:37.77,5.35060739517,0.0399999991059,114.0,270.450012207
veh_1,12:46:38.49,5.15846395493,0.0499999970198,114.0,270.450012207
veh_1,12:46:38.93,5.03079605103,0.0799999982119,114.0,270.459991455
veh_1,12:46:39.35,4.99290323257,0.0899999961257,114.0,270.429992676
veh_1,12:46:39.59,4.94344425201,0.0499999970198,114.0,270.369995117
veh_1,12:46:39.94,4.74317359924,0.0799999982119,114.0,270.320007324
veh_1,12:46:40.67,5.02573013306,0.0999999940395,114.0,270.279998779
veh_1,12:46:41.03,4.84037637711,0.070000000298,114.0,270.260009766
veh_1,12:46:41.28,5.11951255798,0.140000000596,114.0,270.230010986
veh_1,12:46:41.56,5.15929222107,0.070000000298,114.0,270.130004883
veh_1,12:46:42.91,5.09968090057,0.0399999991059,114.0,270.149993896
veh_1,12:46:43.51,4.9703707695,0.119999997318,114.0,270.100006104
veh_1,12:46:43.81,5.12157201767,0.119999997318,114.0,270.130004883
veh_1,12:46:44.14,5.00746250153,0.019999999553,114.0,270.130004883
veh_1,12:46:44.39,5.10875988007,0.0399999991059,114.0,270.079986572
veh_1,12:46:44.68,4.85476398468,0.0299999993294,114.0,270.010009766
veh_1,12:46:45.26,4.54171800613,0.0999999940395,114.0,269.959991455
veh_1,12:46:45.62,4.83723306656,0.109999999404,114.0,270.0
veh_1,12:46:45.90,4.72222852707,0.159999996424,114.0,269.929992676
veh_1,12:46:46.18,4.72733879089,0.0399999991059,114.0,269.920013428
veh_1,12:46:46.50,4.69590950012,0.070000000298,114.0,269.959991455
veh_1,12:46:47.16,4.51579332352,0.129999995232,114.0,269.970001221
veh_1,12:46:47.42,4.24753141403,0.109999999404,114.0,269.920013428
veh_1,12:46:47.84,4.30974626541,0.209999993443,114.0,269.869995117
veh_1,12:46:48.77,4.59997940063,0.070000000298,114.0,269.910003662
veh_1,12:46:49.16,4.67254400253,0.070000000298,114.0,269.929992676
veh_1,12:46:49.44,4.5792632103,0.0399999991059,114.0,269.970001221
veh_1,12:46:49.78,4.40735769272,0.070000000298,114.0,269.920013428
veh_1,12:46:50.23,4.47336101532,0.109999999404,114.0,269.929992676
veh_1,12:46:50.55,4.19331455231,0.0399999991059,114.0,269.980010986
veh_1,12:46:50.85,4.10461091995,0.189999997616,114.0,270.010009766
veh_1,12:46:51.11,4.12218284607,0.0399999991059,114.0,270.0
veh_1,12:46:51.54,4.31907463074,0.149999991059,114.0,269.980010986
veh_1,12:46:51.83,3.89051985741,0.140000000596,114.0,269.910003662
veh_1,12:46:52.10,4.11432218552,0.0399999991059,114.0,269.899993896
veh_1,12:46:52.34,3.85125732422,0.0799999982119,114.0,269.959991455
veh_1,12:46:52.80,3.92118287086,0.119999997318,114.0,269.880004883
veh_1,12:46:53.64,4.19551372528,0.119999997318,114.0,269.910003662
veh_1,12:46:53.91,3.44881010056,0.109999999404,114.0,269.929992676
veh_1,12:46:54.18,3.86206769943,0.0599999986589,114.0,269.970001221
veh_1,12:46:54.63,4.00985145569,0.0599999986589,114.0,269.980010986
veh_1,12:46:54.92,4.06654596329,0.0599999986589,114.0,269.920013428
veh_1,12:46:55.49,4.34606838226,0.109999999404,114.0,269.910003662
